beam,0,10,10,1,false,,0,19009,11361,1.6731801778012498,1.547823041
beam,0,10,10,1,false,,1,19009,9696,1.9604991749174918,2.655929166
beam,0,10,10,1,false,,2,19009,9183,2.0700206904061855,3.732038375
beam,0,10,10,1,false,,3,19009,8484,2.2405704856199904,4.731186458
beam,0,10,10,1,false,,4,19009,8360,2.273803827751196,5.512204958
beam,0,10,10,1,false,,5,19009,8236,2.308037882467217,6.273467708
beam,0,10,10,1,false,,6,19009,8112,2.343318540433925,7.046630291
beam,0,10,10,1,false,,7,19009,7994,2.3779084313234926,7.767234166
beam,0,10,10,1,false,,8,19009,7876,2.4135347892331134,8.47398375
beam,0,10,10,1,false,,9,19009,7758,2.4502449084815674,9.15882725
beam,0,10,10,1,false,,10,19009,7640,2.488089005235602,9.839527666
beam,0,10,10,1,false,,11,19009,7522,2.52712044668971,10.488012958
beam,0,10,10,1,false,,12,19009,7404,2.567396002160994,11.110802541
beam,0,10,10,1,false,,13,19009,7292,2.606829402084476,11.725447541
beam,0,10,10,1,false,,14,19009,7180,2.6474930362116993,12.327908958
beam,0,10,10,1,false,,15,19009,7068,2.689445387662705,12.905440125
beam,0,10,10,1,false,,16,19009,6956,2.7327487061529614,13.458306791
beam,0,10,10,1,false,,17,19009,6844,2.777469316189363,14.010480791
beam,0,10,10,1,false,,18,19009,6732,2.823677956030897,14.537635625
beam,0,10,10,1,false,,19,19009,6620,2.871450151057402,15.05055525
beam,0,10,10,1,false,,20,19009,6508,2.9208666256914566,15.549303791
beam,0,10,10,1,false,,21,19009,5877,3.2344733707673985,16.036550541
beam,0,10,10,1,false,,22,19009,4964,3.8293714746172443,16.518106375
beam,0,10,10,1,false,,23,19009,4852,3.9177658697444353,16.91001225
beam,0,10,10,1,false,,24,19009,4740,4.010337552742616,17.290826375
beam,0,10,10,1,false,,25,19009,3800,5.002368421052632,17.644221958
beam,0,10,10,1,false,,26,19009,3445,5.517851959361393,17.952853625
beam,0,10,10,1,false,,27,19009,3314,5.735968617984309,18.233144333
beam,0,10,10,1,false,,28,19009,3250,5.848923076923077,18.51142125
beam,0,10,10,1,false,,29,19009,3198,5.944027517198249,18.774221833
beam,0,10,10,1,false,,30,19009,3146,6.04227590591227,19.02666325
beam,0,10,10,1,false,,31,19009,3101,6.129958078039342,19.285649125
beam,0,10,10,1,false,,32,19009,3037,6.259137306552519,19.521545375
beam,0,10,10,1,false,,33,19009,2998,6.340560373582388,19.755116458
beam,0,10,10,1,false,,34,19009,2939,6.467846206192583,19.975545541
beam,0,10,10,1,false,,35,19009,2924,6.501025991792066,20.191071625
beam,0,10,10,1,false,,36,19009,2909,6.534547954623582,20.406159458
beam,0,10,10,1,false,,37,19009,2879,6.602639805488017,20.62655875
beam,0,10,10,1,false,,38,19009,2868,6.627963737796374,20.845956791
beam,0,10,10,1,false,,39,19009,2844,6.683895921237694,21.065567416
beam,0,10,10,1,false,,40,19009,2833,6.7098482174373455,21.270438416
beam,0,10,10,1,false,,41,19009,2809,6.7671769312922745,21.470244916
beam,0,10,10,1,false,,42,19009,2798,6.793781272337384,21.667050666
beam,0,10,10,1,false,,43,19009,2787,6.820595622533189,21.874522625
beam,0,10,10,1,false,,44,19009,2763,6.879840752804922,22.078415916
beam,0,10,10,1,false,,45,19009,2739,6.9401241328952175,22.269068708
beam,0,10,10,1,false,,46,19009,2715,7.0014732965009205,22.475874041
beam,0,10,10,1,false,,47,19009,2691,7.063916759568934,22.675620458
beam,0,10,10,1,false,,48,19009,2636,7.211305007587254,22.863271666
beam,0,10,10,1,false,,49,19009,2583,7.359272164150213,23.03952375
beam,0,10,10,1,false,,50,19009,2559,7.428292301680344,23.220564958
beam,0,10,10,1,false,,51,19009,2548,7.460361067503925,23.394509708
beam,0,10,10,1,false,,52,19009,2537,7.4927079227433975,23.5710185
beam,0,10,10,1,false,,53,19009,2526,7.525336500395883,23.751672916
beam,0,10,10,1,false,,54,19009,2515,7.558250497017893,23.918492333
beam,0,10,10,1,false,,55,19009,2504,7.591453674121405,24.0957775
beam,0,10,10,1,false,,56,19009,2480,7.66491935483871,24.266468958
beam,0,10,10,1,false,,57,19009,2469,7.699068448764682,24.43283825
beam,0,10,10,1,false,,58,19009,2437,7.800164136233073,24.604132833
beam,0,10,10,1,false,,59,19009,2430,7.822633744855967,24.783200666
beam,0,10,10,1,false,,60,19009,2423,7.845233182005778,24.953273166
beam,0,10,10,1,false,,61,19009,2405,7.903950103950104,25.116445708
beam,0,10,10,1,false,,62,19009,2402,7.913821815154038,25.280781416
beam,0,10,10,1,false,,63,19009,2367,8.030840726658218,25.441788
beam,0,10,10,1,false,,64,19009,2364,8.04103214890017,25.613761416
beam,0,10,10,1,false,,65,19009,2361,8.05124947056332,25.777200458
beam,0,10,10,1,false,,66,19009,2358,8.061492790500424,25.949500708
beam,0,10,10,1,false,,67,19009,2355,8.071762208067941,26.126930333
beam,0,10,10,1,false,,68,19009,2355,8.071762208067941,26.292100958
beam,0,10,10,1,false,,69,19009,2355,8.071762208067941,26.457194833
beam,0,10,10,1,false,,70,19009,2355,8.071762208067941,26.631458875
beam,0,10,10,1,false,,71,19009,2355,8.071762208067941,26.796641958
beam,0,10,10,1,false,,72,19009,2355,8.071762208067941,26.964277541
beam,0,10,10,1,false,,73,19009,2355,8.071762208067941,27.127240291
beam,0,10,10,1,false,,74,19009,2355,8.071762208067941,27.290182708
beam,0,10,10,1,false,,75,19009,2355,8.071762208067941,27.452900375
beam,0,10,10,1,false,,76,19009,2355,8.071762208067941,27.630260333
beam,0,10,10,1,false,,77,19009,2355,8.071762208067941,27.799438166
beam,0,10,10,1,false,,78,19009,2355,8.071762208067941,27.961915375
beam,0,10,10,1,false,,79,19009,2355,8.071762208067941,28.130712208
beam,0,10,10,1,false,,80,19009,2355,8.071762208067941,28.297626958
beam,0,10,10,1,false,,81,19009,2355,8.071762208067941,28.46034325
beam,0,10,10,1,false,,82,19009,2355,8.071762208067941,28.6255425
beam,0,10,10,1,false,,83,19009,2355,8.071762208067941,28.797528291
beam,0,10,10,1,false,,84,19009,2355,8.071762208067941,28.962347708
beam,0,10,10,1,false,,85,19009,2355,8.071762208067941,29.127589208
beam,0,10,10,1,false,,86,19009,2355,8.071762208067941,29.290219458
beam,0,10,10,1,false,,87,19009,2355,8.071762208067941,29.469493958
beam,0,10,10,1,false,,88,19009,2355,8.071762208067941,29.666884333
beam,0,10,10,1,false,,89,19009,2355,8.071762208067941,29.834469458
beam,0,10,10,1,false,,90,19009,2355,8.071762208067941,30.026599541
beam,0,10,10,1,false,,91,19009,2355,8.071762208067941,30.225173791
beam,0,10,10,1,false,,92,19009,2355,8.071762208067941,30.38876175
beam,0,10,10,1,false,,93,19009,2355,8.071762208067941,30.552100291
beam,0,10,10,1,false,,94,19009,2355,8.071762208067941,30.729945999999998
beam,0,10,10,1,false,,95,19009,2355,8.071762208067941,30.905041458
beam,0,10,10,1,false,,96,19009,2355,8.071762208067941,31.07532325
beam,0,10,10,1,false,,97,19009,2355,8.071762208067941,31.244467583
beam,0,10,10,1,false,,98,19009,2355,8.071762208067941,31.420291583
beam,0,10,10,1,false,,100,19009,2355,8.071762208067941,31.703007375
beam,0,10,10,5,false,,0,19009,8919,2.1312927458235227,2.375528791
beam,0,10,10,5,false,,1,19009,7118,2.6705535262714246,3.14738475
beam,0,10,10,5,false,,2,19009,6468,2.938930117501546,3.734193791
beam,0,10,10,5,false,,3,19009,6018,3.1586905948820205,4.316486708
beam,0,10,10,5,false,,4,19009,5611,3.38780965959722,4.948690916
beam,0,10,10,5,false,,5,19009,5108,3.72141738449491,5.355974791
beam,0,10,10,5,false,,6,19009,4142,4.589328826653791,5.779984708
beam,0,10,10,5,false,,7,19009,3822,4.973574045002616,6.117820375
beam,0,10,10,5,false,,8,19009,3517,5.404890531703156,6.378443416
beam,0,10,10,5,false,,9,19009,3278,5.798962782184259,6.622921541
beam,0,10,10,5,false,,10,19009,3124,6.0848271446863,6.892796666
beam,0,10,10,5,false,,11,19009,2991,6.3553995319291205,7.120464375
beam,0,10,10,5,false,,12,19009,2898,6.559351276742581,7.336089416
beam,0,10,10,5,false,,13,19009,2884,6.591192787794729,7.527112791
beam,0,10,10,5,false,,14,19009,2879,6.602639805488017,7.72436425
beam,0,10,10,5,false,,15,19009,2851,6.667485092949843,7.953801666
beam,0,10,10,5,false,,16,19009,2808,6.769586894586895,8.191702166
beam,0,10,10,5,false,,17,19009,2808,6.769586894586895,8.3912745
beam,0,10,10,5,false,,18,19009,2808,6.769586894586895,8.60226475
beam,0,10,10,5,false,,19,19009,2808,6.769586894586895,8.806895583
beam,0,10,10,5,false,,20,19009,2808,6.769586894586895,9.007461916
beam,0,10,10,5,false,,21,19009,2808,6.769586894586895,9.207186
beam,0,10,10,5,false,,22,19009,2808,6.769586894586895,9.405176875
beam,0,10,10,5,false,,23,19009,2808,6.769586894586895,9.60632825
beam,0,10,10,5,false,,24,19009,2808,6.769586894586895,9.8165115
beam,0,10,10,5,false,,25,19009,2808,6.769586894586895,10.05801
beam,0,10,10,5,false,,26,19009,2808,6.769586894586895,10.261970333
beam,0,10,10,5,false,,27,19009,2808,6.769586894586895,10.464861583
beam,0,10,10,5,false,,28,19009,2808,6.769586894586895,10.703925541
beam,0,10,10,5,false,,29,19009,2808,6.769586894586895,10.918361958
beam,0,10,10,5,false,,30,19009,2808,6.769586894586895,11.118859791
beam,0,10,10,5,false,,31,19009,2808,6.769586894586895,11.309525083
beam,0,10,10,5,false,,32,19009,2808,6.769586894586895,11.5111725
beam,0,10,10,5,false,,33,19009,2808,6.769586894586895,11.783111
beam,0,10,10,5,false,,34,19009,2808,6.769586894586895,12.014837541
beam,0,10,10,5,false,,35,19009,2808,6.769586894586895,12.241356208
beam,0,10,10,5,false,,36,19009,2808,6.769586894586895,12.453473875
beam,0,10,10,5,false,,37,19009,2808,6.769586894586895,12.656752707999999
beam,0,10,10,5,false,,38,19009,2808,6.769586894586895,12.866172375
beam,0,10,10,5,false,,39,19009,2808,6.769586894586895,13.064590666
beam,0,10,10,5,false,,40,19009,2808,6.769586894586895,13.264445875
beam,0,10,10,5,false,,41,19009,2808,6.769586894586895,13.4643565
beam,0,10,10,5,false,,42,19009,2808,6.769586894586895,13.665391916
beam,0,10,10,5,false,,43,19009,2808,6.769586894586895,13.8630955
beam,0,10,10,5,false,,44,19009,2808,6.769586894586895,14.057972958
beam,0,10,10,5,false,,45,19009,2808,6.769586894586895,14.253395291
beam,0,10,10,5,false,,46,19009,2808,6.769586894586895,14.561112125
beam,0,10,10,5,false,,47,19009,2808,6.769586894586895,15.159977208
beam,0,10,10,5,false,,48,19009,2808,6.769586894586895,15.375166416
beam,0,10,10,5,false,,49,19009,2808,6.769586894586895,15.578663916
beam,0,10,10,5,false,,50,19009,2808,6.769586894586895,15.777641208
beam,0,10,10,5,false,,51,19009,2808,6.769586894586895,15.970627041
beam,0,10,10,5,false,,52,19009,2808,6.769586894586895,16.170709875
beam,0,10,10,5,false,,53,19009,2808,6.769586894586895,16.367328958
beam,0,10,10,5,false,,54,19009,2808,6.769586894586895,16.568036541
beam,0,10,10,5,false,,55,19009,2808,6.769586894586895,16.769980875
beam,0,10,10,5,false,,56,19009,2808,6.769586894586895,16.969210625
beam,0,10,10,5,false,,57,19009,2808,6.769586894586895,17.164116333
beam,0,10,10,5,false,,58,19009,2808,6.769586894586895,17.354503416
beam,0,10,10,5,false,,59,19009,2808,6.769586894586895,17.545385458
beam,0,10,10,5,false,,60,19009,2808,6.769586894586895,17.735527625
beam,0,10,10,5,false,,61,19009,2808,6.769586894586895,17.927617083
beam,0,10,10,5,false,,62,19009,2808,6.769586894586895,18.12948075
beam,0,10,10,5,false,,63,19009,2808,6.769586894586895,18.334223791
beam,0,10,10,5,false,,64,19009,2808,6.769586894586895,18.527569875
beam,0,10,10,5,false,,65,19009,2808,6.769586894586895,18.718809790999998
beam,0,10,10,5,false,,66,19009,2808,6.769586894586895,18.910234
beam,0,10,10,5,false,,67,19009,2808,6.769586894586895,19.105161541
beam,0,10,10,5,false,,68,19009,2808,6.769586894586895,19.29500925
beam,0,10,10,5,false,,69,19009,2808,6.769586894586895,19.486804666
beam,0,10,10,5,false,,70,19009,2808,6.769586894586895,19.676986666
beam,0,10,10,5,false,,71,19009,2808,6.769586894586895,19.869652041
beam,0,10,10,5,false,,72,19009,2808,6.769586894586895,20.083194416
beam,0,10,10,5,false,,73,19009,2808,6.769586894586895,20.294838166
beam,0,10,10,5,false,,74,19009,2808,6.769586894586895,20.490187541
beam,0,10,10,5,false,,75,19009,2808,6.769586894586895,20.682058875
beam,0,10,10,5,false,,76,19009,2808,6.769586894586895,20.875095041
beam,0,10,10,5,false,,77,19009,2808,6.769586894586895,21.064484083
beam,0,10,10,5,false,,78,19009,2808,6.769586894586895,21.255516916
beam,0,10,10,5,false,,79,19009,2808,6.769586894586895,21.44480675
beam,0,10,10,5,false,,80,19009,2808,6.769586894586895,21.634535625
beam,0,10,10,5,false,,81,19009,2808,6.769586894586895,21.825079666
beam,0,10,10,5,false,,82,19009,2808,6.769586894586895,22.015817291
beam,0,10,10,5,false,,83,19009,2808,6.769586894586895,22.206934875
beam,0,10,10,5,false,,84,19009,2808,6.769586894586895,22.398766625
beam,0,10,10,5,false,,85,19009,2808,6.769586894586895,22.595708708
beam,0,10,10,5,false,,86,19009,2808,6.769586894586895,22.786735041
beam,0,10,10,5,false,,87,19009,2808,6.769586894586895,22.97745175
beam,0,10,10,5,false,,88,19009,2808,6.769586894586895,23.170113625
beam,0,10,10,5,false,,89,19009,2808,6.769586894586895,23.36747875
beam,0,10,10,5,false,,90,19009,2808,6.769586894586895,23.584640125
beam,0,10,10,5,false,,91,19009,2808,6.769586894586895,23.775797666
beam,0,10,10,5,false,,92,19009,2808,6.769586894586895,23.967189375
beam,0,10,10,5,false,,93,19009,2808,6.769586894586895,24.169397583
beam,0,10,10,5,false,,94,19009,2808,6.769586894586895,24.358923333
beam,0,10,10,5,false,,95,19009,2808,6.769586894586895,24.550354041
beam,0,10,10,5,false,,96,19009,2808,6.769586894586895,24.743325583
beam,0,10,10,5,false,,97,19009,2808,6.769586894586895,24.934566958
beam,0,10,10,5,false,,98,19009,2808,6.769586894586895,25.127171625
beam,0,10,10,5,false,,100,19009,2808,6.769586894586895,25.317148583
beam,0,50,50,1,false,,0,19009,12280,1.5479641693811075,2.795515791
beam,0,50,50,1,false,,1,19009,10615,1.7907677814413565,4.312877458
beam,0,50,50,1,false,,2,19009,9086,2.0921197446621176,5.522819291
beam,0,50,50,1,false,,3,19009,6823,2.7860178806976403,6.633499416
beam,0,50,50,1,false,,4,19009,5954,3.1926436009405443,7.531955333
beam,0,50,50,1,false,,5,19009,5207,3.6506625696178223,8.254633291
beam,0,50,50,1,false,,6,19009,4319,4.401250289418847,8.919279666
beam,0,50,50,1,false,,7,19009,3794,5.010279388508171,9.437460875
beam,0,50,50,1,false,,8,19009,3277,5.800732377174245,9.891099875
beam,0,50,50,1,false,,9,19009,2958,6.426301555104801,10.341581915999999
beam,0,50,50,1,false,,10,19009,2660,7.146240601503759,10.740567
beam,0,50,50,1,false,,11,19009,2561,7.422491214369387,11.076207
beam,0,50,50,1,false,,12,19009,2438,7.796964725184577,11.399125791
beam,0,50,50,1,false,,13,19009,2339,8.126977340743908,11.707708958
beam,0,50,50,1,false,,14,19009,2285,8.319037199124727,11.990200791
beam,0,50,50,1,false,,15,19009,2243,8.474810521622826,12.265182625
beam,0,50,50,1,false,,16,19009,2202,8.63260672116258,12.535371166000001
beam,0,50,50,1,false,,17,19009,2103,9.038991916310033,12.797151375
beam,0,50,50,1,false,,18,19009,2040,9.318137254901961,13.034870125
beam,0,50,50,1,false,,19,19009,2017,9.424392662369856,13.261310833
beam,0,50,50,1,false,,20,19009,1998,9.514014014014014,13.502243041
beam,0,50,50,1,false,,21,19009,1979,9.605356240525518,13.720666166
beam,0,50,50,1,false,,22,19009,1965,9.673791348600508,13.952148
beam,0,50,50,1,false,,23,19009,1924,9.87993762993763,14.166773041
beam,0,50,50,1,false,,24,19009,1885,10.084350132625994,14.371877
beam,0,50,50,1,false,,25,19009,1856,10.241918103448276,14.569105166
beam,0,50,50,1,false,,26,19009,1843,10.314161692892023,14.769134208
beam,0,50,50,1,false,,27,19009,1830,10.387431693989072,14.965658708
beam,0,50,50,1,false,,28,19009,1806,10.52547065337763,15.153672291
beam,0,50,50,1,false,,29,19009,1794,10.5958751393534,15.341765083
beam,0,50,50,1,false,,30,19009,1783,10.661245092540662,15.528434583
beam,0,50,50,1,false,,31,19009,1772,10.727426636568849,15.713744041
beam,0,50,50,1,false,,32,19009,1765,10.769971671388102,15.896320708
beam,0,50,50,1,false,,33,19009,1758,10.812855517633675,16.078479833
beam,0,50,50,1,false,,34,19009,1751,10.856082238720731,16.262020041
beam,0,50,50,1,false,,35,19009,1740,10.924712643678161,16.445208333
beam,0,50,50,1,false,,36,19009,1733,10.968840161569533,16.630880583
beam,0,50,50,1,false,,37,19009,1717,11.071054164239953,16.824293625
beam,0,50,50,1,false,,38,19009,1701,11.175191064079954,17.004999291
beam,0,50,50,1,false,,39,19009,1694,11.221369539551358,17.186997666
beam,0,50,50,1,false,,40,19009,1683,11.294711824123588,17.364030291
beam,0,50,50,1,false,,41,19009,1672,11.36901913875598,17.541278625
beam,0,50,50,1,false,,42,19009,1665,11.416816816816818,17.718469041
beam,0,50,50,1,false,,43,19009,1658,11.465018094089265,17.896716583
beam,0,50,50,1,false,,44,19009,1642,11.57673568818514,18.082298375
beam,0,50,50,1,false,,45,19009,1626,11.690651906519065,18.257206333
beam,0,50,50,1,false,,46,19009,1619,11.74119827053737,18.42941
beam,0,50,50,1,false,,47,19009,1603,11.858390517779164,18.601059916
beam,0,50,50,1,false,,48,19009,1598,11.89549436795995,18.767864208
beam,0,50,50,1,false,,49,19009,1593,11.932831136220967,18.935205416
beam,0,50,50,1,false,,50,19009,1557,12.208734746307,19.100931291
beam,0,50,50,1,false,,51,19009,1545,12.303559870550162,19.26735275
beam,0,50,50,1,false,,52,19009,1540,12.343506493506494,19.42329575
beam,0,50,50,1,false,,53,19009,1535,12.38371335504886,19.579809541
beam,0,50,50,1,false,,54,19009,1523,12.481286933683519,19.736660125
beam,0,50,50,1,false,,55,19009,1518,12.52239789196311,19.8868025
beam,0,50,50,1,false,,56,19009,1505,12.630564784053156,20.036958708
beam,0,50,50,1,false,,57,19009,1498,12.68958611481976,20.191304958
beam,0,50,50,1,false,,58,19009,1493,12.73208305425318,20.34534725
beam,0,50,50,1,false,,59,19009,1490,12.75771812080537,20.497299583
beam,0,50,50,1,false,,60,19009,1487,12.783456624075319,20.648654208
beam,0,50,50,1,false,,61,19009,1480,12.843918918918918,20.798260958
beam,0,50,50,1,false,,62,19009,1473,12.904955872369314,20.950350416
beam,0,50,50,1,false,,63,19009,1466,12.966575716234653,21.10264425
beam,0,50,50,1,false,,64,19009,1457,13.046671242278654,21.260848666
beam,0,50,50,1,false,,65,19009,1443,13.173250173250173,21.413010166
beam,0,50,50,1,false,,66,19009,1436,13.237465181058496,21.568017958
beam,0,50,50,1,false,,67,19009,1433,13.265177948360083,21.720202125
beam,0,50,50,1,false,,68,19009,1421,13.377199155524279,21.868675083
beam,0,50,50,1,false,,69,19009,1418,13.405500705218618,22.015282916
beam,0,50,50,1,false,,70,19009,1417,13.414961185603387,22.162386958
beam,0,50,50,1,false,,71,19009,1409,13.491128459900638,22.312912833
beam,0,50,50,1,false,,72,19009,1408,13.500710227272727,22.455093833
beam,0,50,50,1,false,,73,19009,1407,13.510305614783226,22.594206624999998
beam,0,50,50,1,false,,74,19009,1375,13.824727272727273,22.733178041
beam,0,50,50,1,false,,75,19009,1374,13.834788937409025,22.8721105
beam,0,50,50,1,false,,76,19009,1366,13.915812591508052,23.010783291
beam,0,50,50,1,false,,77,19009,1356,14.018436578171091,23.144493416
beam,0,50,50,1,false,,78,19009,1356,14.018436578171091,23.277472125
beam,0,50,50,1,false,,79,19009,1356,14.018436578171091,23.409227666
beam,0,50,50,1,false,,80,19009,1356,14.018436578171091,23.542361083
beam,0,50,50,1,false,,81,19009,1356,14.018436578171091,23.6753945
beam,0,50,50,1,false,,82,19009,1356,14.018436578171091,23.80886125
beam,0,50,50,1,false,,83,19009,1356,14.018436578171091,23.950663458
beam,0,50,50,1,false,,84,19009,1356,14.018436578171091,24.0859535
beam,0,50,50,1,false,,85,19009,1356,14.018436578171091,24.219093041
beam,0,50,50,1,false,,86,19009,1356,14.018436578171091,24.356443958
beam,0,50,50,1,false,,87,19009,1356,14.018436578171091,24.489321625
beam,0,50,50,1,false,,88,19009,1356,14.018436578171091,24.620369833
beam,0,50,50,1,false,,89,19009,1356,14.018436578171091,24.751170541
beam,0,50,50,1,false,,90,19009,1356,14.018436578171091,24.882113
beam,0,50,50,1,false,,91,19009,1356,14.018436578171091,25.013363041
beam,0,50,50,1,false,,92,19009,1356,14.018436578171091,25.144718708
beam,0,50,50,1,false,,93,19009,1356,14.018436578171091,25.276498541
beam,0,50,50,1,false,,94,19009,1356,14.018436578171091,25.407824291
beam,0,50,50,1,false,,95,19009,1356,14.018436578171091,25.539623708
beam,0,50,50,1,false,,96,19009,1356,14.018436578171091,25.671923666
beam,0,50,50,1,false,,97,19009,1356,14.018436578171091,25.803536125
beam,0,50,50,1,false,,98,19009,1356,14.018436578171091,25.9351035
beam,0,50,50,1,false,,100,19009,1356,14.018436578171091,26.066889541
